Locator,Sampledate,Depth,Updown,CastNotes,Chlorophyll,Chlorophyll_Qual,Density,Density_Qual,DO,DO_Qual,SigmaTheta,SigmaTheta_Qual,Light_Transmission,Light_Qual,PAR,PAR_Qual,Surface_PAR,Surface_PAR_Qual,Salinity,Salinity_Qual,Temperature,Temperature_Qual,Turbidity,Turbidity_Qual,NO23,NO23_Qual,Date,Year,Month,Day,YearDay,Bin,BinDepth,Density_mean,Density_sd,Density_n,DO_mean,DO_sd,DO_n,SigmaTheta_mean,SigmaTheta_sd,SigmaTheta_n,Salinity_mean,Salinity_sd,Salinity_n,Temperature_mean,Temperature_sd,Temperature_n,Chlorophyll_mean,Chlorophyll_sd,Chlorophyll_n,Light_Transmission_mean,Light_Transmission_sd,Light_Transmission_n,PAR_mean,PAR_sd,PAR_n,Surface_PAR_mean,Surface_PAR_sd,Surface_PAR_n,Turbidity_mean,Turbidity_sd,Turbidity_n,NO23_mean,NO23_sd,NO23_n,Depth_Qual_Auto,Chlorophyll_Qual_Auto,Density_Qual_Auto,DO_Qual_Auto,SigmaTheta_Qual_Auto,Light_Transmission_Qual_Auto,PAR_Qual_Auto,Surface_PAR_Qual_Auto,Salinity_Qual_Auto,Temperature_Qual_Auto,Turbidity_Qual_Auto,NO23_Qual_Auto,flag_reason
KSBP01,2022-07-05T08:21:00Z,48,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.41,NA,1022.707,NA,6.767,NA,22.4877,NA,92.34,NA,0.04,NA,283.2,E,29.3689,NA,10.447,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(47.5,48]",47.75,1022.8020263157895,0.2186955784772941,38,6.783945945945946,0.5070442094436444,38,22.583876315789475,0.2190922950453113,38,29.689102631578947,0.3288571138720265,38,11.344315789473685,0.4814551201482101,38,1.0455263157894736,0.7824483313169339,38,88.30633333333333,3.664234862346679,38,0.11921052631578948,0.11546338085572595,38,1149.1138888888888,657.3634520471164,38,0.745,0.4786289944055983,38,0.28945454545454546,0.03607548651470589,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,48.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.57,NA,1022.733,NA,6.759,NA,22.5112,NA,92,NA,0.04,NA,283.5,E,29.3992,NA,10.447,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(48,48.5]",48.25,1022.8086052631579,0.21641495920140597,38,6.77327027027027,0.5007195183294096,38,22.588265789473684,0.21680576969024945,38,29.693578947368422,0.32663898921368467,38,11.339052631578948,0.48193309771021475,38,1.0478947368421052,0.8029848300365628,38,88.31066666666666,3.68113450777988,38,0.11473684210526316,0.1079223154567301,38,1147.911111111111,655.438619890867,38,0.7225,0.43364732214093055,38,0.28914545454545454,0.0340756324559461,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,49,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.54,NA,1022.745,NA,6.741,NA,22.5208,NA,91.89,NA,0.04,NA,284.1,E,29.4106,NA,10.443,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(48.5,49]",48.75,1022.8132432432433,0.21420633943900239,37,6.767027027027027,0.4966843110113352,37,22.590567567567568,0.21466855466826823,37,29.693516216216217,0.32605213498722846,37,11.325432432432432,0.48745698046884905,37,1.0078378378378379,0.758581040624662,37,88.4796551724138,3.562695090155586,37,0.10945945945945947,0.09874056764926815,37,1113.7171428571428,633.9187123087045,37,0.73125,0.43317556651843997,37,0.2893090909090909,0.033784477339318254,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,49.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.55,NA,1022.755,NA,6.723,NA,22.5287,NA,91.93,NA,0.04,NA,284.1,E,29.4197,NA,10.438,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(49,49.5]",49.25,1022.8242051282051,0.20708645276883805,39,6.760513513513514,0.49164054290042375,39,22.59932564102564,0.20757103884535888,39,29.705628205128207,0.31709107935195574,39,11.32948717948718,0.47784818508518334,39,1.025897435897436,0.7320940331776411,39,88.12,3.700799012825924,39,0.10717948717948718,0.09037782442114059,39,1178.4756756756756,674.6400696360679,39,0.7425,0.4420003232060874,39,0.2868545454545455,0.030547548629517356,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,50,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.52,NA,1022.766,NA,6.714,NA,22.5369,NA,91.82,NA,0.04,NA,284.1,E,29.4285,NA,10.429,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(49.5,50]",49.75,1022.8269736842105,0.20910420095333318,38,6.753054054054054,0.4927749624967401,38,22.59967894736842,0.20953132147710762,38,29.703934210526317,0.31971173441450784,38,11.31971052631579,0.4824667980675493,38,1.0047368421052632,0.7283477668097742,38,88.283,3.627966229930655,38,0.10236842105263158,0.08237797562279504,38,1144.8333333333333,652.31206116617,38,0.73875,0.4478978678225651,38,0.28855454545454545,0.03374105403322083,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,50.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.52,NA,1022.773,NA,6.711,NA,22.5423,NA,91.81,NA,0.04,NA,284.1,E,29.4346,NA,10.426,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(50,50.5]",50.25,1022.8275945945946,0.21033273368370095,37,6.748,0.4967102889120691,37,22.598054054054053,0.21082399530650464,37,29.700310810810812,0.32186493007659783,37,11.312756756756757,0.48903035610193896,37,1.0024324324324325,0.7162223638469232,37,88.38379310344827,3.5448880838601387,37,0.09918918918918919,0.076788974120941,37,1111.9142857142858,630.4236643358353,37,0.76125,0.4386810588896806,37,0.2884181818181818,0.03190924061088944,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,51,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.48,NA,1022.778,NA,6.708,NA,22.5442,NA,91.8,NA,0.04,NA,284.1,E,29.4366,NA,10.423,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(50.5,51]",50.75,1022.8415128205128,0.20793355110086104,39,6.738972972972973,0.49432740423992533,39,22.60977692307692,0.20831768055637678,39,29.716271794871794,0.31744679947878723,39,11.316871794871794,0.4805198489512865,39,0.992051282051282,0.7616366708303745,39,88.05709677419355,3.676036990699257,39,0.09769230769230769,0.07139443950268701,39,1174.4378378378378,668.206121455611,39,0.76875,0.44050093238104665,39,0.28757272727272726,0.03275570456910036,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,51.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.52,NA,1022.781,NA,6.708,NA,22.545,NA,91.71,NA,0.04,NA,284.1,E,29.4375,NA,10.423,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(51,51.5]",51.25,1022.8449210526315,0.20745294244379883,38,6.729054054054054,0.4925111925375653,38,22.610842105263156,0.20798664670179842,38,29.715418421052632,0.3168434849824406,38,11.306763157894737,0.4912689819844404,38,0.9847368421052631,0.7116168755200324,38,88.23833333333333,3.644790409123242,38,0.09368421052631579,0.06585902440293077,38,1143.1166666666666,649.5177298800792,38,0.7625,0.4536754661334781,38,0.28744545454545456,0.03229549081950493,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,52,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.52,NA,1022.783,NA,6.703,NA,22.5456,NA,91.82,NA,0.04,NA,284.1,E,29.4381,NA,10.422,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(51.5,52]",51.75,1022.8583333333333,0.20127479439100693,36,6.686111111111111,0.4464586864763174,36,22.622125,0.20172831003958905,36,29.73100277777778,0.3056452672963135,36,11.3115,0.49508368700943584,36,0.9497222222222222,0.6787277430651772,36,88.59464285714286,3.5130597428187524,36,0.09194444444444444,0.06337279472384906,36,1134.6882352941177,613.159533229918,36,0.7475,0.4666522106604508,36,0.28967272727272725,0.03032306352956742,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,52.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.53,NA,1022.789,NA,6.706,NA,22.5484,NA,91.7,NA,0.04,NA,286.1,E,29.4411,NA,10.419,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(52,52.5]",52.25,1022.85205,0.20842079599965074,40,6.7515,0.5296199427738573,40,22.61357,0.20890974274883536,40,29.713955,0.32192581797993686,40,11.28455,0.49036213462799405,40,0.94075,0.6384491928061871,40,87.98875,3.7045357987028513,40,0.08925,0.05699246463911721,40,1146.8394736842106,675.3089925558096,40,0.77625,0.4699829024245761,40,0.2908363636363636,0.03073546071648423,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,53,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.5,NA,1022.794,NA,6.693,NA,22.5518,NA,91.7,NA,0.04,NA,284.9,E,29.4447,NA,10.415,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(52.5,53]",52.75,1022.8628684210527,0.20247271034703584,38,6.71245945945946,0.4909700485656826,38,22.622115789473686,0.20297452313345082,38,29.726357894736843,0.3117913002891333,38,11.290763157894737,0.49355601200304794,38,0.9389473684210526,0.6410371219747296,38,88.24666666666667,3.6400779958803016,38,0.08736842105263158,0.05460839508405059,38,1139.8805555555555,646.3289820514647,38,0.765,0.4837649960761644,38,0.2913636363636364,0.03148930843087136,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,53.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.49,NA,1022.797,NA,6.68,NA,22.5526,NA,91.72,NA,0.04,NA,286.1,E,29.4453,NA,10.414,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(53,53.5]",53.25,1022.8751621621622,0.20200969634504348,37,6.7011666666666665,0.495639529151119,37,22.632094594594594,0.20251713774661395,37,29.74283783783784,0.3068670571285729,37,11.307648648648648,0.4813412520249029,37,0.9500000000000001,0.6428020258558964,37,88.36724137931034,3.605767103397122,37,0.08513513513513514,0.05014543413477009,37,1163.7428571428572,631.8353221257215,37,0.76375,0.51594400305238,37,0.28811818181818183,0.03197586021303628,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:21:00Z,54,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.61,NA,1022.804,NA,6.677,NA,22.5567,NA,91.49,NA,0.04,NA,285.3,E,29.4481,NA,10.402,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(53.5,54]",53.75,1022.8691282051282,0.19963139446795986,39,6.702368421052632,0.4773508212451148,39,22.623710256410256,0.20017162609130618,39,29.72233076923077,0.31273380403505296,39,11.263153846153847,0.5062327080067729,39,0.9279487179487179,0.6079438144363927,39,88.0583870967742,3.6432632778633978,39,0.08282051282051282,0.0465068595930082,39,1112.072972972973,653.3553885089597,39,0.7875,0.5017896542804138,39,0.2916818181818182,0.03503757463586251,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,54.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.59,NA,1022.809,NA,6.674,NA,22.5595,NA,91.59,NA,0.04,NA,285.9,E,29.4502,NA,10.395,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(54,54.5]",54.25,1022.8841315789474,0.19945658215513357,38,6.688594594594594,0.4841422231041123,38,22.63638947368421,0.1999421089046252,38,29.740736842105264,0.30809598927278226,38,11.273052631578947,0.4942294000337825,38,0.9242105263157895,0.5719130135093422,38,88.20533333333333,3.673145540394436,38,0.08210526315789474,0.04375347984535087,38,1136.3666666666666,643.890302990901,38,0.8025,0.5165199484461923,38,0.2914090909090909,0.031292569550788074,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,55,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.48,NA,1022.818,NA,6.667,NA,22.5663,NA,91.63,NA,0.04,NA,286,E,29.4566,NA,10.384,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(54.5,55]",54.75,1022.8971944444445,0.2003336958240824,36,6.663028571428572,0.4930501397790437,36,22.647294444444444,0.20092568625445914,36,29.75830277777778,0.3065281487760356,36,11.289138888888889,0.4880182755815476,36,0.9430555555555555,0.5872055831013503,36,88.41964285714286,3.626103389818166,36,0.08138888888888889,0.04216652550324573,36,1181.0117647058823,631.8922898073718,36,0.7887500000000001,0.5012680349445223,36,0.28641818181818185,0.0303025351474697,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,55.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.46,NA,1022.824,NA,6.652,NA,22.5703,NA,91.34,NA,0.04,NA,286,E,29.4607,NA,10.379,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(55,55.5]",55.25,1022.893325,0.19209297795464936,40,6.69048717948718,0.4828203257284973,40,22.6411525,0.1926091711578204,40,29.7404825,0.30197635489664865,40,11.244025,0.5070011625688383,40,0.88225,0.5874040565411731,40,87.9578125,3.6320009009297953,40,0.079,0.038815804341359034,40,1095.071052631579,648.9537712715064,40,0.775,0.5098178946587553,40,0.28465454545454544,0.02959913389396263,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,56,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.47,NA,1022.826,NA,6.65,NA,22.5694,NA,91.6,NA,0.04,NA,286,E,29.46,NA,10.382,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(55.5,56]",55.75,1022.9041891891892,0.19615566916749302,37,6.675527777777778,0.4916788432713318,37,22.64971081081081,0.19676550734282594,37,29.755583783783784,0.30560275096339723,37,11.262459459459459,0.5078948160240898,37,0.8781081081081081,0.5627701219949494,37,88.38241379310345,3.5684707160395086,37,0.07702702702702703,0.03762865817320511,37,1133.422857142857,650.9328681776252,37,0.78625,0.508974809929585,37,0.2852545454545454,0.027374526978063515,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,56.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.51,NA,1022.832,NA,6.645,NA,22.5733,NA,91.43,NA,0.04,NA,286,E,29.4645,NA,10.379,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(56,56.5]",56.25,1022.9157631578947,0.1914909403277256,38,6.642405405405405,0.47290681836790943,38,22.659036842105262,0.19207816880191975,38,29.769105263157893,0.29477435708211136,38,11.26992105263158,0.4873803876311712,38,0.868421052631579,0.5826107425911796,38,88.06333333333333,3.754060177473445,38,0.07789473684210527,0.03480896861262658,38,1133.575,641.0374557253712,38,0.79625,0.509844163866344,38,0.2843818181818182,0.025987682396928655,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,57,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.46,NA,1022.838,NA,6.646,NA,22.5776,NA,91.45,NA,0.04,NA,286,E,29.469,NA,10.374,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(56.5,57]",56.75,1022.912717948718,0.19372429523449552,39,6.673026315789474,0.4805854811520713,39,22.653692307692307,0.19433044616758402,39,29.753433333333334,0.30367003069756454,39,11.229897435897437,0.5046219947890017,39,0.8638461538461538,0.5487719082528272,39,87.95870967741935,3.7910040375741128,39,0.07641025641025641,0.03256468699997296,39,1139.7837837837837,634.500645089206,39,0.775,0.5314400920410234,39,0.2846909090909091,0.031606785807653866,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,57.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.46,NA,1022.841,NA,6.642,NA,22.5784,NA,91.36,NA,0.04,NA,286,E,29.4699,NA,10.373,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(57,57.5]",57.25,1022.9227894736842,0.19367556570476943,38,6.6512972972972975,0.4737931959119849,38,22.661476315789475,0.19416697388645138,38,29.766686842105262,0.3012287935082019,38,11.244710526315789,0.500645632234409,38,0.8447368421052631,0.538635597834587,38,88.116,3.6902187581170054,38,0.07447368421052632,0.030817454550605944,38,1135.2277777777779,640.4032857108139,38,0.80375,0.5226016647505057,38,0.2887727272727273,0.025814379361475688,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,58,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.46,NA,1022.859,NA,6.632,NA,22.5935,NA,91.29,NA,0.04,NA,286,E,29.487,NA,10.363,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(57.5,58]",57.75,1022.929,0.19265485172166585,38,6.643783783783784,0.4695179049440639,38,22.66536842105263,0.19322925622768522,38,29.770963157894737,0.2993656901580611,38,11.241263157894737,0.5036200135672072,38,0.8381578947368421,0.526748595160496,38,88.09233333333333,3.7133781286635457,38,0.07394736842105264,0.029913340934449254,38,1136.6944444444443,642.6193042960725,38,0.7899999999999999,0.5140594740466737,38,0.2903909090909091,0.02886504649382899,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,58.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.5,NA,1022.866,NA,6.608,NA,22.5982,NA,91.33,NA,0.04,NA,287.1,E,29.4924,NA,10.36,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(58,58.5]",58.25,1022.9357837837838,0.1938907388675859,37,6.621194444444445,0.4618558104890959,37,22.66984054054054,0.19448883781089604,37,29.77507027027027,0.30134661186162426,37,11.233783783783784,0.5107435829332635,37,0.8251351351351351,0.5211079096055379,37,88.29034482758621,3.6212818199781744,37,0.07324324324324324,0.02991228417798856,37,1123.44,646.8396415514072,37,0.805,0.49109207748794786,37,0.29204545454545455,0.028362311740630874,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,59,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.56,NA,1022.885,NA,6.592,NA,22.6148,NA,91.21,NA,0.04,NA,286,E,29.5113,NA,10.348,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(58.5,59]",58.75,1022.9405897435897,0.18888199016271215,39,6.647973684210527,0.4631101956800524,39,22.672423076923078,0.1894031768498347,39,29.779228205128206,0.29312468422042737,39,11.238102564102565,0.4980848477112791,39,0.8151282051282052,0.47744314511270836,39,87.90870967741935,3.8382224548484984,39,0.07282051282051283,0.027429212045086256,39,1149.6810810810812,639.2139820982563,39,0.7775,0.5057879284556211,39,0.2935,0.02682424276657218,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,59.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.53,NA,1022.894,NA,6.585,NA,22.622,NA,91.14,NA,0.04,NA,286,E,29.5195,NA,10.344,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(59,59.5]",59.25,1022.9472894736842,0.19052401535434785,38,6.627648648648648,0.4549600236538625,38,22.676815789473686,0.19112830206974196,38,29.7835,0.2961405893298801,38,11.231710526315789,0.5042341748924256,38,0.8165789473684211,0.4890104531894914,38,88.04066666666667,3.750749748805019,38,0.07236842105263158,0.027747335935069495,38,1138.4972222222223,645.3896145457347,38,0.795,0.5113567387702193,38,0.2912090909090909,0.02374647150822431,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,60,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.57,NA,1022.903,NA,6.585,NA,22.6287,NA,91.1,NA,0.04,NA,284.9,E,29.527,NA,10.338,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(59.5,60]",59.75,1022.9532105263158,0.1899977464865982,38,6.62272972972973,0.4493580389256958,38,22.68040789473684,0.19058812019013735,38,29.787318421052632,0.2952576097884356,38,11.228026315789474,0.5053854556160297,38,0.8028947368421052,0.48209513412803584,38,88.051,3.752615961129534,38,0.07131578947368421,0.026218525803443492,38,1137.7611111111112,644.8180089995616,38,0.80875,0.5368276525770898,38,0.2936909090909091,0.02792018819941781,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,60.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.48,NA,1022.904,NA,6.578,NA,22.6277,NA,91.01,NA,0.04,NA,286,E,29.526,NA,10.339,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(60,60.5]",60.25,1022.9604054054054,0.19153929963144947,37,6.619805555555556,0.4503553403032794,37,22.685389189189188,0.192079375640766,37,29.798581081081082,0.29308629544312803,37,11.250351351351352,0.48841485191133116,37,0.83,0.4910250050206767,37,88.22137931034483,3.661738193943584,37,0.07135135135135136,0.02668355321189463,37,1139.3628571428571,603.562736680491,37,0.79375,0.5155562183561694,37,0.2929727272727273,0.02713352505330227,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,61,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.48,NA,1022.908,NA,6.574,NA,22.6292,NA,91.05,NA,0.04,NA,286,E,29.5275,NA,10.337,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(60.5,61]",60.75,1022.9613846153846,0.18748313824317137,39,6.612736842105263,0.43706346154395614,39,22.684089743589745,0.18804928776488336,39,29.785092307692306,0.2943675400302858,39,11.196102564102564,0.5242670470020024,39,0.7897435897435897,0.48504197962372386,39,87.81838709677419,3.8003123527539957,39,0.07,0.024815105756055333,39,1115.6459459459459,657.8151186544212,39,0.79375,0.5223008848218756,39,0.29207272727272726,0.026151714701299834,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,61.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.46,NA,1022.913,NA,6.582,NA,22.6317,NA,91.06,NA,0.04,NA,286,E,29.5306,NA,10.337,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(61,61.5]",61.25,1022.9689210526316,0.18875744217710588,38,6.612405405405405,0.4420470349194542,38,22.68941052631579,0.18931295523903566,38,29.796976315789475,0.2929463297715131,38,11.219447368421053,0.5072072819713648,38,0.8034210526315789,0.49605621039266534,38,87.964,3.742173994738426,38,0.06973684210526315,0.024548555536881764,38,1138.9055555555556,651.6228010324661,38,0.79625,0.52445720239392,38,0.2935181818181818,0.027895154352748013,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,62,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.42,NA,1022.916,NA,6.585,NA,22.6328,NA,91.15,NA,0.04,NA,284.2,E,29.532,NA,10.337,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(61.5,62]",61.75,1022.973947368421,0.18626556853029538,38,6.609918918918919,0.43890826543306916,38,22.69216052631579,0.18688643833127094,38,29.800421052631577,0.29003876363285064,38,11.219157894736842,0.5062778067807152,38,0.8226315789473684,0.5339940490129298,38,87.98633333333333,3.7754236878777596,38,0.06947368421052631,0.023703958891729986,38,1138.6444444444444,651.5297276166714,38,0.81875,0.49507394830036683,38,0.2980181818181818,0.0272063528677336,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
KSBP01,2022-07-05T08:22:00Z,62.5,Down,SUNA data rejected- Instrument at factory. Surface PAR questionable- fish head on Biospherical PAR.,0.48,NA,1022.924,NA,6.581,NA,22.6379,NA,91.01,NA,0.04,NA,284.1,E,29.5378,NA,10.334,NA,NA,NA,-0.057,R,2022-07-05,2022,7,5,186,"(62,62.5]",62.25,1022.9803947368421,0.18470217655891866,38,6.605594594594595,0.4367399085814666,38,22.69626052631579,0.18535479279081593,38,29.80496842105263,0.2878237515369271,38,11.215921052631579,0.5077574639998024,38,0.8186842105263158,0.503292784879261,38,87.96133333333333,3.736817503902389,38,0.06921052631578947,0.023979899121507314,38,1138.8055555555557,651.9117919931213,38,0.78875,0.4957660018309329,38,0.2975090909090909,0.025618799915119155,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rej,NO23
